Id,Probability,binprob
51745,0.122026994,0
51746,0.046555995,0
51747,0.09639066,0
51748,0.051736247,0
51749,0.284417804,0
51750,0.005199211,0
51751,0.169957372,0
51752,0.226927055,0
51753,0.027780481,0
51754,0.435839899,0
51755,0.088554534,0
51756,0.312223301,0
51757,0.203034012,0
51758,0.014039805,0
51759,0.042273866,0
51760,0.177515376,0
51761,0.005004788,0
51762,0.218644241,0
51763,0.053598648,0
51764,0.151511659,0
51765,0.030475122,0
51766,0.103933789,0
51767,0.020179875,0
51768,0.055310034,0
51769,0.035347466,0
51770,0.013392712,0
51771,0.014559522,0
51772,0.02961925,0
51773,0.013843476,0
51774,0.160312311,0
51775,0.020628458,0
51776,0.007845157,0
51777,0.067371065,0
51778,0.052147293,0
51779,0.01471,0
51780,0.022707256,0
51781,0.012876908,0
51782,0.088056987,0
51783,0.020450174,0
51784,0.119309322,0
51785,0.008866922,0
51786,0.019113885,0
51787,0.019169061,0
51788,0.023904722,0
51789,0.633638003,1
51790,0.014975397,0
51791,0.021161109,0
51792,0.016458614,0
51793,0.027113517,0
51794,0.051860403,0
51795,0.052997653,0
51796,0.006274989,0
51797,0.010396613,0
51798,0.009317749,0
51799,0.010726326,0
51800,0.006104933,0
51801,0.022789842,0
51802,0.079783763,0
51803,0.019784123,0
51804,0.248102283,0
51805,0.438014271,0
51806,0.082969762,0
51807,0.006934253,0
51808,0.010890046,0
51809,0.037819214,0
51810,0.03321954,0
51811,0.078426403,0
51812,0.092562697,0
51813,0.008222966,0
51814,0.089836344,0
51815,0.038595586,0
51816,0.024442631,0
51817,0.0079755,0
51818,0.072959763,0
51819,0.020499662,0
51820,0.03988056,0
51821,0.310518038,0
51822,0.014738561,0
51823,0.052596333,0
51824,0.03882064,0
51825,0.00792109,0
51826,0.014890142,0
51827,0.023495824,0
51828,0.022273321,0
51829,0.071327118,0
51830,0.010931099,0
51831,0.207712816,0
51832,0.009209482,0
51833,0.012158016,0
51834,0.009269821,0
51835,0.030469891,0
51836,0.022115255,0
51837,0.23129083,0
51838,0.017745558,0
51839,0.032178784,0
51840,0.070329046,0
51841,0.059064385,0
51842,0.017647924,0
51843,0.065698942,0
51844,0.009897582,0
51845,0.013146797,0
51846,0.013237979,0
51847,0.022398778,0
51848,0.014922135,0
51849,0.509171742,1
51850,0.238782343,0
51851,0.037659568,0
51852,0.026705064,0
51853,0.013458347,0
51854,0.030629154,0
51855,0.012736695,0
51856,0.19004385,0
51857,0.016314861,0
51858,0.014253325,0
51859,0.083493083,0
51860,0.004835276,0
51861,0.016099378,0
51862,0.061262589,0
51863,0.09957795,0
51864,0.018630212,0
51865,0.008746864,0
51866,0.028236927,0
51867,0.014530497,0
51868,0.009219147,0
51869,0.021027955,0
51870,0.047742031,0
51871,0.083943319,0
51872,0.009984499,0
51873,0.128647188,0
51874,0.09310682,0
51875,0.012783051,0
51876,0.015174961,0
51877,0.010022055,0
51878,0.016853685,0
51879,0.013795265,0
51880,0.023948881,0
51881,0.136078169,0
51882,0.086763899,0
51883,0.127954175,0
51884,0.005334262,0
51885,0.037646078,0
51886,0.145915181,0
51887,0.06698156,0
51888,0.011986166,0
51889,0.048181931,0
51890,0.010047612,0
51891,0.006425675,0
51892,0.03305672,0
51893,0.016906937,0
51894,0.010319889,0
51895,0.00793607,0
51896,0.061073204,0
51897,0.010581451,0
51898,0.011342153,0
51899,0.086674576,0
51900,0.027585452,0
51901,0.037886784,0
51902,0.137274626,0
51903,0.022110616,0
51904,0.01316158,0
51905,0.005404733,0
51906,0.073905579,0
51907,0.007793471,0
51908,0.167152622,0
51909,0.005539692,0
51910,0.008290896,0
51911,0.012518238,0
51912,0.005899691,0
51913,0.193093894,0
51914,0.065394158,0
51915,0.039287472,0
51916,0.005177035,0
51917,0.015345593,0
51918,0.020408222,0
51919,0.0092599,0
51920,0.042628892,0
51921,0.071562726,0
51922,0.029118002,0
51923,0.004945712,0
51924,0.00993971,0
51925,0.154133639,0
51926,0.13141186,0
51927,0.012877695,0
51928,0.042695125,0
51929,0.020031246,0
51930,0.01954615,0
51931,0.024186572,0
51932,0.009501944,0
51933,0.016144192,0
51934,0.517736651,1
51935,0.01526785,0
51936,0.010559335,0
51937,0.027200549,0
51938,0.033243132,0
51939,0.076171451,0
51940,0.077902574,0
51941,0.041968333,0
51942,0.142924818,0
51943,0.010757863,0
51944,0.019190159,0
51945,0.037294241,0
51946,0.12013067,0
51947,0.027152653,0
51948,0.004974111,0
51949,0.019241188,0
51950,0.005297507,0
51951,0.116568311,0
51952,0.019666019,0
51953,0.282792855,0
51954,0.145066527,0
51955,0.23194356,0
51956,0.008624966,0
51957,0.010630797,0
51958,0.022829809,0
51959,0.106359266,0
51960,0.034555552,0
51961,0.009046546,0
51962,0.011035011,0
51963,0.006102514,0
51964,0.011433414,0
51965,0.090305166,0
51966,0.022283706,0
51967,0.171747935,0
51968,0.010423123,0
51969,0.201665842,0
51970,0.258991337,0
51971,0.385633192,0
51972,0.012025116,0
51973,0.005670835,0
51974,0.045406636,0
51975,0.008215543,0
51976,0.027052297,0
51977,0.011510455,0
51978,0.051697564,0
51979,0.106754177,0
51980,0.010628486,0
51981,0.012191325,0
51982,0.015060696,0
51983,0.014155327,0
51984,0.004542535,0
51985,0.019890146,0
51986,0.112124315,0
51987,0.007462407,0
51988,0.081319938,0
51989,0.011452993,0
51990,0.020536095,0
51991,0.017777244,0
51992,0.034370873,0
51993,0.050718661,0
51994,0.008698057,0
51995,0.008035535,0
51996,0.135513807,0
51997,0.01088176,0
51998,0.054416911,0
51999,0.022786894,0
52000,0.095674562,0
52001,0.016293967,0
52002,0.017976835,0
52003,0.007740992,0
52004,0.021070455,0
52005,0.434851177,0
52006,0.007707459,0
52007,0.053892546,0
52008,0.023656232,0
52009,0.007476166,0
52010,0.021920904,0
52011,0.038425716,0
52012,0.017113345,0
52013,0.072175946,0
52014,0.007685676,0
52015,0.011343388,0
52016,0.161596159,0
52017,0.524316667,1
52018,0.027184115,0
52019,0.01456861,0
52020,0.010978734,0
52021,0.005935531,0
52022,0.074908988,0
52023,0.020492548,0
52024,0.0117528,0
52025,0.011611114,0
52026,0.014844873,0
52027,0.037628622,0
52028,0.012267139,0
52029,0.068712232,0
52030,0.007107091,0
52031,0.292033986,0
52032,0.023526779,0
52033,0.015830259,0
52034,0.091460496,0
52035,0.012398995,0
52036,0.01241397,0
52037,0.012447388,0
52038,0.058733212,0
52039,0.533925175,1
52040,0.003724943,0
52041,0.016290218,0
52042,0.082934354,0
52043,0.007437864,0
52044,0.019967764,0
52045,0.071790152,0
52046,0.233981834,0
52047,0.076564892,0
52048,0.035912547,0
52049,0.018514833,0
52050,0.02172881,0
52051,0.007048011,0
52052,0.119252627,0
52053,0.01808511,0
52054,0.292734043,0
52055,0.02678608,0
52056,0.035464071,0
52057,0.018770052,0
52058,0.037882594,0
52059,0.012136787,0
52060,0.021171861,0
52061,0.072320664,0
52062,0.040740962,0
52063,0.011984241,0
52064,0.026096094,0
52065,0.024909418,0
52066,0.096713033,0
52067,0.023620791,0
52068,0.568802648,1
52069,0.072664941,0
52070,0.073801242,0
52071,0.013051508,0
52072,0.006265329,0
52073,0.046008954,0
52074,0.015178438,0
52075,0.008433426,0
52076,0.011834876,0
52077,0.01274097,0
52078,0.292380658,0
52079,0.005311196,0
52080,0.543788357,1
52081,0.01863193,0
52082,0.048355889,0
52083,0.006530209,0
52084,0.011310932,0
52085,0.321961167,0
52086,0.123093101,0
52087,0.106004704,0
52088,0.02026476,0
52089,0.004395076,0
52090,0.05545068,0
52091,0.629161002,1
52092,0.015584078,0
52093,0.073326027,0
52094,0.065397972,0
52095,0.080747449,0
52096,0.135233922,0
52097,0.006155023,0
52098,0.009377266,0
52099,0.01150878,0
52100,0.028546375,0
52101,0.010003768,0
52102,0.015856851,0
52103,0.013045627,0
52104,0.016235161,0
52105,0.086849842,0
52106,0.029408852,0
52107,0.043364206,0
52108,0.178171313,0
52109,0.022327432,0
52110,0.008828849,0
52111,0.295387674,0
52112,0.021664816,0
52113,0.207641227,0
52114,0.494411111,0
52115,0.006837075,0
52116,0.011195149,0
52117,0.048348566,0
52118,0.031519171,0
52119,0.007206152,0
52120,0.132894646,0
52121,0.008268879,0
52122,0.030301873,0
52123,0.013380718,0
52124,0.0095409,0
52125,0.010476615,0
52126,0.027485818,0
52127,0.017204117,0
52128,0.037420948,0
52129,0.01592655,0
52130,0.051537545,0
52131,0.04937984,0
52132,0.10669503,0
52133,0.471440631,0
52134,0.010191235,0
52135,0.066425578,0
52136,0.004515451,0
52137,0.064985332,0
52138,0.118095167,0
52139,0.182267809,0
52140,0.011662782,0
52141,0.088737289,0
52142,0.558775765,1
52143,0.175579917,0
52144,0.249159607,0
52145,0.053448331,0
52146,0.729478947,1
52147,0.011842849,0
52148,0.010034283,0
52149,0.009373296,0
52150,0.060812326,0
52151,0.006907926,0
52152,0.004492461,0
52153,0.058026285,0
52154,0.031934222,0
52155,0.046757915,0
52156,0.031106793,0
52157,0.056926112,0
52158,0.013662047,0
52159,0.022180187,0
52160,0.135466936,0
52161,0.013061235,0
52162,0.015884446,0
52163,0.044898811,0
52164,0.01041596,0
52165,0.009155307,0
52166,0.00841196,0
52167,0.069052289,0
52168,0.122419421,0
52169,0.383216337,0
52170,0.017124291,0
52171,0.037857178,0
52172,0.21385765,0
52173,0.008522206,0
52174,0.06717332,0
52175,0.028156426,0
52176,0.052199002,0
52177,0.027694246,0
52178,0.032777466,0
52179,0.016661008,0
52180,0.031857055,0
52181,0.065450899,0
52182,0.155336448,0
52183,0.016240281,0
52184,0.02768534,0
52185,0.0099959,0
52186,0.061825959,0
52187,0.023652924,0
52188,0.022279259,0
52189,0.009510306,0
52190,0.004702692,0
52191,0.022507905,0
52192,0.00969469,0
52193,0.010025455,0
52194,0.434785117,0
52195,0.006727723,0
52196,0.048828048,0
52197,0.078141516,0
52198,0.065604681,0
52199,0.009363314,0
52200,0.136905179,0
52201,0.026999454,0
52202,0.012633768,0
52203,0.012825964,0
52204,0.135079309,0
52205,0.016246548,0
52206,0.077997797,0
52207,0.025542044,0
52208,0.007497949,0
52209,0.01629175,0
52210,0.012500593,0
52211,0.034267321,0
52212,0.022824112,0
52213,0.041182073,0
52214,0.434121591,0
52215,0.202183532,0
52216,0.014800225,0
52217,0.091670637,0
52218,0.01844175,0
52219,0.022499416,0
52220,0.012223344,0
52221,0.01163421,0
52222,0.019859527,0
52223,0.280917218,0
52224,0.068397162,0
52225,0.01002039,0
52226,0.02763686,0
52227,0.006976101,0
52228,0.147765361,0
52229,0.0630911,0
52230,0.041864821,0
52231,0.046431212,0
52232,0.038142994,0
52233,0.057136507,0
52234,0.253392659,0
52235,0.339728908,0
52236,0.13544388,0
52237,0.072825381,0
52238,0.0043412,0
52239,0.018987811,0
52240,0.01128112,0
52241,0.041387624,0
52242,0.018728152,0
52243,0.044924612,0
52244,0.467833333,0
52245,0.017618309,0
52246,0.019721825,0
52247,0.0045172,0
52248,0.047516611,0
52249,0.059344053,0
52250,0.067123987,0
52251,0.010323204,0
52252,0.203283446,0
52253,0.00964742,0
52254,0.048609316,0
52255,0.005745722,0
52256,0.041715812,0
52257,0.025372844,0
52258,0.025784499,0
52259,0.069036155,0
52260,0.09367769,0
52261,0.37100794,0
52262,0.015970326,0
52263,0.031814564,0
52264,0.065967231,0
52265,0.010490834,0
52266,0.01279809,0
52267,0.015379385,0
52268,0.157599467,0
52269,0.013550906,0
52270,0.7215,1
52271,0.012175319,0
52272,0.017021698,0
52273,0.027493894,0
52274,0.008603263,0
52275,0.101897069,0
52276,0.039809072,0
52277,0.063860575,0
52278,0.017943763,0
52279,0.036113186,0
52280,0.035095453,0
52281,0.041475194,0
52282,0.012541498,0
52283,0.032650428,0
52284,0.038617116,0
52285,0.019187667,0
52286,0.036410071,0
52287,0.012774502,0
52288,0.006058276,0
52289,0.015817058,0
52290,0.212809785,0
52291,0.01615107,0
52292,0.034609666,0
52293,0.338303355,0
52294,0.03882095,0
52295,0.012102763,0
52296,0.338916464,0
52297,0.006384657,0
52298,0.008620553,0
52299,0.066051416,0
52300,0.04324008,0
52301,0.016995089,0
52302,0.056535778,0
52303,0.018479265,0
52304,0.118176672,0
52305,0.006963873,0
52306,0.007932408,0
52307,0.145046966,0
52308,0.014841943,0
52309,0.023251788,0
52310,0.15602407,0
52311,0.031687669,0
52312,0.014390862,0
52313,0.01227676,0
52314,0.01508031,0
52315,0.478373592,0
52316,0.029661613,0
52317,0.017999884,0
52318,0.01488115,0
52319,0.009984716,0
52320,0.037396101,0
52321,0.005916554,0
52322,0.446825595,0
52323,0.248093873,0
52324,0.017719647,0
52325,0.066499143,0
52326,0.312003578,0
52327,0.015149155,0
52328,0.005954681,0
52329,0.026232069,0
52330,0.051329533,0
52331,0.011187009,0
52332,0.043983948,0
52333,0.026092115,0
52334,0.006374243,0
52335,0.005600189,0
52336,0.081854692,0
52337,0.00635338,0
52338,0.067201917,0
52339,0.07818649,0
52340,0.004775655,0
52341,0.114665884,0
52342,0.007388629,0
52343,0.399240649,0
52344,0.03118209,0
52345,0.014239543,0
52346,0.015980729,0
52347,0.037431934,0
52348,0.003692657,0
52349,0.007184877,0
52350,0.039470867,0
52351,0.018995661,0
52352,0.285993299,0
52353,0.023794541,0
52354,0.015399492,0
52355,0.006365378,0
52356,0.035540866,0
52357,0.272335694,0
52358,0.019248035,0
52359,0.018369085,0
52360,0.021282815,0
52361,0.10471559,0
52362,0.008389461,0
52363,0.005279938,0
52364,0.019231946,0
52365,0.004665004,0
52366,0.024815129,0
52367,0.014163582,0
52368,0.052877847,0
52369,0.007344432,0
52370,0.359704011,0
52371,0.059411493,0
52372,0.026638957,0
52373,0.011942282,0
52374,0.260961435,0
52375,0.022228053,0
52376,0.010434359,0
52377,0.011549978,0
52378,0.004757744,0
52379,0.011967235,0
52380,0.091098233,0
52381,0.229849949,0
52382,0.213546379,0
52383,0.015818236,0
52384,0.059626868,0
52385,0.047819305,0
52386,0.067752669,0
52387,0.144557835,0
52388,0.6106,1
52389,0.020578553,0
52390,0.013170982,0
52391,0.038360492,0
52392,0.005867385,0
52393,0.016960981,0
52394,0.034713156,0
52395,0.013798085,0
52396,0.390319376,0
52397,0.010161426,0
52398,0.143465517,0
52399,0.116216185,0
52400,0.00938312,0
52401,0.053659909,0
52402,0.012468696,0
52403,0.03249984,0
52404,0.113541634,0
52405,0.222761042,0
52406,0.062826576,0
52407,0.033984699,0
52408,0.015467049,0
52409,0.021557138,0
52410,0.273432496,0
52411,0.063949348,0
52412,0.018282768,0
52413,0.010255943,0
52414,0.01174472,0
52415,0.033971875,0
52416,0.015687297,0
52417,0.423372273,0
52418,0.030264619,0
52419,0.029599577,0
52420,0.018163306,0
52421,0.022526239,0
52422,0.072342707,0
52423,0.013902106,0
52424,0.004617903,0
52425,0.025765161,0
52426,0.009839032,0
52427,0.008533067,0
52428,0.134307834,0
52429,0.317304364,0
52430,0.00836586,0
52431,0.043655871,0
52432,0.024218451,0
52433,0.012084419,0
52434,0.011120884,0
52435,0.013188359,0
52436,0.008170205,0
52437,0.006071364,0
52438,0.008652605,0
52439,0.036993355,0
52440,0.012154771,0
52441,0.017663323,0
52442,0.077944255,0
52443,0.067756539,0
52444,0.005327646,0
52445,0.022607735,0
52446,0.04571758,0
52447,0.200541304,0
52448,0.033210566,0
52449,0.058345193,0
52450,0.020837884,0
52451,0.041592538,0
52452,0.007861246,0
52453,0.010973371,0
52454,0.010983344,0
52455,0.00521836,0
52456,0.0226507,0
52457,0.06492145,0
52458,0.039663348,0
52459,0.022096475,0
52460,0.098417442,0
52461,0.036144325,0
52462,0.115029557,0
52463,0.15893037,0
52464,0.027682479,0
52465,0.003858213,0
52466,0.041501464,0
52467,0.149763369,0
52468,0.014312495,0
52469,0.043856208,0
52470,0.095022241,0
52471,0.023854336,0
52472,0.050877919,0
52473,0.011175747,0
52474,0.029798941,0
52475,0.205350051,0
52476,0.016866377,0
52477,0.013476052,0
52478,0.015427407,0
52479,0.043845136,0
52480,0.04001191,0
52481,0.04722759,0
52482,0.011946045,0
52483,0.007078212,0
52484,0.019732014,0
52485,0.671095238,1
52486,0.033140959,0
52487,0.46867348,0
52488,0.185632268,0
52489,0.032276923,0
52490,0.012679265,0
52491,0.026688943,0
52492,0.023189225,0
52493,0.021364278,0
52494,0.007797023,0
52495,0.005897872,0
52496,0.1006272,0
52497,0.019830807,0
52498,0.421540494,0
52499,0.057649035,0
52500,0.012090576,0
52501,0.080744603,0
52502,0.013076293,0
52503,0.031744474,0
52504,0.00564514,0
52505,0.02356569,0
52506,0.008557084,0
52507,0.011005314,0
52508,0.018242555,0
52509,0.389118437,0
52510,0.013724786,0
52511,0.280144506,0
52512,0.02401156,0
52513,0.032158078,0
52514,0.08255753,0
52515,0.012917058,0
52516,0.005708437,0
52517,0.011321024,0
52518,0.017581763,0
52519,0.049897045,0
52520,0.006358782,0
52521,0.024173027,0
52522,0.010763166,0
52523,0.010034873,0
52524,0.009268184,0
52525,0.007319152,0
52526,0.007595682,0
52527,0.158857211,0
52528,0.025760153,0
52529,0.217695791,0
52530,0.081945477,0
52531,0.017556826,0
52532,0.068434481,0
52533,0.021908285,0
52534,0.030482567,0
52535,0.014662558,0
52536,0.023542905,0
52537,0.013038215,0
52538,0.015283249,0
52539,0.043209185,0
52540,0.010757968,0
52541,0.014987199,0
52542,0.103796471,0
52543,0.062301546,0
52544,0.020291068,0
52545,0.015083949,0
52546,0.083746047,0
52547,0.023374654,0
52548,0.026511462,0
52549,0.043310872,0
52550,0.00620662,0
52551,0.010242951,0
52552,0.108922622,0
52553,0.011346554,0
52554,0.485484691,0
52555,0.01197502,0
52556,0.045904454,0
52557,0.157408261,0
52558,0.02174876,0
52559,0.013374373,0
52560,0.00884505,0
52561,0.060088499,0
52562,0.007751716,0
52563,0.006013351,0
52564,0.035414209,0
52565,0.012099954,0
52566,0.225035777,0
52567,0.019754788,0
52568,0.362300674,0
52569,0.006770741,0
52570,0.021145421,0
52571,0.400375446,0
52572,0.012257766,0
52573,0.009827277,0
52574,0.008389152,0
52575,0.013549027,0
52576,0.044943421,0
52577,0.016589249,0
52578,0.493019884,0
52579,0.008282369,0
52580,0.021931105,0
52581,0.006918217,0
52582,0.01195469,0
52583,0.004495498,0
52584,0.010031838,0
52585,0.037273039,0
52586,0.021996393,0
52587,0.008221657,0
52588,0.007924843,0
52589,0.051796247,0
52590,0.225479855,0
52591,0.070871562,0
52592,0.054278565,0
52593,0.007600614,0
52594,0.109531312,0
52595,0.092684298,0
52596,0.023872336,0
52597,0.014243479,0
52598,0.196789071,0
52599,0.019516472,0
52600,0.017101385,0
52601,0.074179417,0
52602,0.007660315,0
52603,0.062888209,0
52604,0.025175804,0
52605,0.013587052,0
52606,0.027198979,0
52607,0.208812216,0
52608,0.015381091,0
52609,0.314512095,0
52610,0.535588004,1
52611,0.010356842,0
52612,0.009235923,0
52613,0.167385367,0
52614,0.034274409,0
52615,0.113225181,0
52616,0.169167341,0
52617,0.106090159,0
52618,0.342563001,0
52619,0.067604638,0
52620,0.007759865,0
52621,0.012230874,0
52622,0.010695858,0
52623,0.007646354,0
52624,0.012306519,0
52625,0.011704274,0
52626,0.150365458,0
52627,0.41892853,0
52628,0.045033096,0
52629,0.020091097,0
52630,0.156511621,0
52631,0.040411225,0
52632,0.005279891,0
52633,0.01035796,0
52634,0.089958813,0
52635,0.159579532,0
52636,0.467432098,0
52637,0.014675545,0
52638,0.015301989,0
52639,0.045247733,0
52640,0.008521371,0
52641,0.005803674,0
52642,0.017068814,0
52643,0.058968055,0
52644,0.063529759,0
52645,0.007153675,0
52646,0.159631933,0
52647,0.010573282,0
52648,0.134138819,0
52649,0.017526715,0
52650,0.036300517,0
52651,0.119569783,0
52652,0.023511614,0
52653,0.012984057,0
52654,0.080082512,0
52655,0.028714692,0
52656,0.029929287,0
52657,0.010344294,0
52658,0.006670428,0
52659,0.016331155,0
52660,0.01979529,0
52661,0.00525525,0
52662,0.01174631,0
52663,0.006709368,0
52664,0.015755507,0
52665,0.013665293,0
52666,0.160920466,0
52667,0.005403756,0
52668,0.207857943,0
52669,0.005850524,0
52670,0.085770535,0
52671,0.007463891,0
52672,0.012436505,0
52673,0.01232092,0
52674,0.205522283,0
52675,0.020907562,0
52676,0.032645151,0
52677,0.07118809,0
52678,0.031449503,0
52679,0.33255784,0
52680,0.140607835,0
52681,0.006201464,0
52682,0.082414688,0
52683,0.450878429,0
52684,0.010704129,0
52685,0.35804038,0
52686,0.018712109,0
52687,0.081811701,0
52688,0.014427028,0
52689,0.017792622,0
52690,0.0333524,0
52691,0.028953028,0
52692,0.026120602,0
52693,0.049232906,0
52694,0.029766471,0
52695,0.011707657,0
52696,0.013292251,0
52697,0.129232995,0
52698,0.006091756,0
52699,0.020104034,0
52700,0.006879226,0
52701,0.007731351,0
52702,0.015932667,0
52703,0.1027415,0
52704,0.270947164,0
52705,0.352203949,0
52706,0.27006314,0
52707,0.076285668,0
52708,0.01369187,0
52709,0.190219484,0
52710,0.01077768,0
52711,0.035916463,0
52712,0.067598754,0
52713,0.014467245,0
52714,0.01159224,0
52715,0.033346849,0
52716,0.014759663,0
52717,0.049520095,0
52718,0.005590787,0
52719,0.004567256,0
52720,0.005201887,0
52721,0.015447291,0
52722,0.005293175,0
52723,0.033727058,0
52724,0.129719633,0
52725,0.025694086,0
52726,0.004931606,0
52727,0.118774136,0
52728,0.129193979,0
52729,0.013423079,0
52730,0.010772175,0
52731,0.446447279,0
52732,0.030563606,0
52733,0.029348809,0
52734,0.012602073,0
52735,0.085130501,0
52736,0.318304562,0
52737,0.005257046,0
52738,0.010322571,0
52739,0.028887964,0
52740,0.015645101,0
52741,0.212583584,0
52742,0.323851954,0
52743,0.008700201,0
52744,0.198515734,0
52745,0.021734046,0
52746,0.019281485,0
52747,0.163336981,0
52748,0.107739122,0
52749,0.012517423,0
52750,0.011483897,0
52751,0.053742787,0
52752,0.082607603,0
52753,0.013993364,0
52754,0.099096273,0
52755,0.073005161,0
52756,0.012136903,0
52757,0.016080196,0
52758,0.461774405,0
52759,0.081578212,0
52760,0.07984215,0
52761,0.160711149,0
52762,0.072456405,0
52763,0.696609524,1
52764,0.248709146,0
52765,0.023261751,0
52766,0.019847809,0
52767,0.099244374,0
52768,0.014507547,0
52769,0.005546074,0
52770,0.029063311,0
52771,0.352492335,0
52772,0.012230326,0
52773,0.010692896,0
52774,0.015085799,0
52775,0.011573427,0
52776,0.016442433,0
52777,0.005330366,0
52778,0.036624296,0
52779,0.386553709,0
52780,0.06996474,0
52781,0.036220987,0
52782,0.098112754,0
52783,0.051984512,0
52784,0.043933951,0
52785,0.023398035,0
52786,0.02568559,0
52787,0.034382895,0
52788,0.046147589,0
52789,0.015667681,0
52790,0.012746456,0
52791,0.083169426,0
52792,0.045471635,0
52793,0.077568904,0
52794,0.012595821,0
52795,0.271417089,0
52796,0.07716585,0
52797,0.020257641,0
52798,0.087463948,0
52799,0.012947889,0
52800,0.038369449,0
52801,0.020433263,0
52802,0.034909127,0
52803,0.015690593,0
52804,0.030248382,0
52805,0.079191861,0
52806,0.059877099,0
52807,0.010860423,0
52808,0.014839303,0
52809,0.041015544,0
52810,0.088599284,0
52811,0.042976112,0
52812,0.00888309,0
52813,0.0152225,0
52814,0.085994682,0
52815,0.010886509,0
52816,0.013671694,0
52817,0.011344492,0
52818,0.004937885,0
52819,0.009518783,0
52820,0.011735402,0
52821,0.463465491,0
52822,0.020064695,0
52823,0.037714535,0
52824,0.00781643,0
52825,0.009324087,0
52826,0.0243977,0
52827,0.126320013,0
52828,0.039576965,0
52829,0.015713221,0
52830,0.008071207,0
52831,0.111843485,0
52832,0.101486743,0
52833,0.086517598,0
52834,0.067724634,0
52835,0.229671027,0
52836,0.008399349,0
52837,0.140275749,0
52838,0.033525736,0
52839,0.03131085,0
52840,0.020861278,0
52841,0.00829939,0
52842,0.025136884,0
52843,0.014644694,0
52844,0.015491094,0
52845,0.031031909,0
52846,0.012231844,0
52847,0.02157902,0
52848,0.014430685,0
52849,0.013757793,0
52850,0.005532597,0
52851,0.008893509,0
52852,0.023835131,0
52853,0.019787089,0
52854,0.095214364,0
52855,0.015975736,0
52856,0.032669744,0
52857,0.008309141,0
52858,0.334572728,0
52859,0.57185,1
52860,0.026868962,0
52861,0.578390451,1
52862,0.010874465,0
52863,0.020734237,0
52864,0.007598431,0
52865,0.010124216,0
52866,0.004940519,0
52867,0.222060065,0
52868,0.0079729,0
52869,0.008358408,0
52870,0.040009213,0
52871,0.049413916,0
52872,0.224542584,0
52873,0.024187169,0
52874,0.010609081,0
52875,0.013556205,0
52876,0.056529317,0
52877,0.00766209,0
52878,0.01593116,0
52879,0.011021763,0
52880,0.048578222,0
52881,0.053883223,0
52882,0.032139363,0
52883,0.008067833,0
52884,0.014599141,0
52885,0.019710483,0
52886,0.015243999,0
52887,0.023320544,0
52888,0.037317997,0
52889,0.015090689,0
52890,0.01139954,0
52891,0.009869184,0
52892,0.023484702,0
52893,0.365502395,0
52894,0.011250149,0
52895,0.08599706,0
52896,0.312324477,0
52897,0.005059501,0
52898,0.249724613,0
52899,0.339696245,0
52900,0.030883887,0
52901,0.08738639,0
52902,0.237115319,0
52903,0.007403905,0
52904,0.12913383,0
52905,0.044052448,0
52906,0.19964937,0
52907,0.086915934,0
52908,0.008414699,0
52909,0.049208987,0
52910,0.641189286,1
52911,0.075019611,0
52912,0.028803705,0
52913,0.024024918,0
52914,0.004925622,0
52915,0.031244915,0
52916,0.019749121,0
52917,0.008671508,0
52918,0.085171801,0
52919,0.046629872,0
52920,0.007562422,0
52921,0.07118809,0
52922,0.008486359,0
52923,0.008180012,0
52924,0.004880905,0
52925,0.006839774,0
52926,0.070171131,0
52927,0.015452645,0
52928,0.323528381,0
52929,0.018138136,0
52930,0.043248895,0
52931,0.013585611,0
52932,0.062813789,0
52933,0.009391461,0
52934,0.016953292,0
52935,0.014690905,0
52936,0.014543163,0
52937,0.01782585,0
52938,0.008967687,0
52939,0.00975647,0
52940,0.076991205,0
52941,0.028239943,0
52942,0.011382538,0
52943,0.00828386,0
52944,0.065536241,0
52945,0.101512561,0
52946,0.006072496,0
52947,0.019237313,0
52948,0.007726787,0
52949,0.048547961,0
52950,0.012542961,0
52951,0.014052428,0
52952,0.006625291,0
52953,0.01231389,0
52954,0.13833264,0
52955,0.016264311,0
52956,0.037398335,0
52957,0.008024678,0
52958,0.011136369,0
52959,0.03499982,0
52960,0.022152319,0
52961,0.028492175,0
52962,0.017126348,0
52963,0.020717783,0
52964,0.009961955,0
52965,0.100702263,0
52966,0.011174739,0
52967,0.022110605,0
52968,0.016583048,0
52969,0.012049346,0
52970,0.026628468,0
52971,0.00628763,0
52972,0.086842138,0
52973,0.373288879,0
52974,0.057570119,0
52975,0.032499801,0
52976,0.014396707,0
52977,0.034248325,0
52978,0.013592797,0
52979,0.023510744,0
52980,0.007284857,0
52981,0.145054668,0
52982,0.512814467,1
52983,0.567190105,1
52984,0.010641215,0
52985,0.035577804,0
52986,0.008195191,0
52987,0.634472222,1
52988,0.012988159,0
52989,0.443174359,0
52990,0.144520514,0
52991,0.017710478,0
52992,0.01663541,0
52993,0.255092466,0
52994,0.071139333,0
52995,0.209423508,0
52996,0.019141939,0
52997,0.061448236,0
52998,0.034074885,0
52999,0.030378125,0
53000,0.290048509,0
53001,0.03335667,0
53002,0.076517382,0
53003,0.029395432,0
53004,0.018619185,0
53005,0.005097797,0
53006,0.060769125,0
53007,0.042064553,0
53008,0.009328697,0
53009,0.084849263,0
53010,0.009469588,0
53011,0.091820675,0
53012,0.035186364,0
53013,0.024086244,0
53014,0.152154693,0
53015,0.007960836,0
53016,0.006915516,0
